Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan
1322,SC20,RL,,6627,2,,3,Lvl,4,Corner,3,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,,,,,0,,0,0,0,Floor,3,N,SBrkr,720,0,0,720,0,0,1,0,2,1,3,4,8,0,,Detchd,1955.0,Unf,1,287,3.0,2.0,2,0,0,0,0,0,0,,,,0,Jul,2008,WD,Normal,72500,1,2,,1.0,1.0,,4,1,1,,,,,1,1,18,6.0,9,3,,861.0,,2,1,,287.0,,1,1.0,720,720,0,0.0,0
1323,SC60,RL,107.0,10186,2,,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,674,1.0,0,76,750,GasA,5,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,4,8,8,1,3.0,Attchd,1992.0,RFn,2,564,3.0,3.0,2,240,39,0,0,0,0,,,,0,Jun,2010,WD,Normal,190000,3,2,,1.0,1.0,1.0,4,2,2,2.0,1.0,1.0,2.0,1,2,35,9.0,12,4,3.0,1692.0,,6,2,,564.0,1.0,2,3.5,2673,1923,39,0.0,0
1324,SC30,RL,50.0,5330,2,,4,HLS,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3.0,3.0,0.0,2.0,280,1.0,0,140,420,GasA,4,Y,SBrkr,708,0,0,708,0,0,1,0,2,1,2,5,8,0,,,,,0,0,,,2,164,0,0,0,0,0,,,,0,Dec,2009,WD,Normal,82500,2,3,,,,,4,1,2,1.0,1.0,1.0,1.0,1,1,28,,6,2,,,,6,1,,,,1,1.0,1128,708,0,0.0,0
1325,SC20,RL,75.0,9986,2,,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,4,3,PConc,5.0,3.0,2.0,1.0,0,1.0,0,1795,1795,GasA,5,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,4,7,8,1,4.0,Attchd,2007.0,RFn,3,895,3.0,3.0,2,0,49,0,0,0,0,,,,0,Feb,2007,New,Partial,147000,3,2,,1.0,1.0,2.0,4,2,2,1.0,1.0,1.0,2.0,1,2,40,9.0,12,4,4.0,2685.0,,6,2,,895.0,2.0,2,2.0,3590,1795,49,1.0,1
1326,SC30,RM,40.0,3636,2,,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3.0,2.0,0.0,1.0,0,1.0,0,796,796,GasA,2,N,SBrkr,796,0,0,796,0,0,1,0,2,1,3,5,8,0,,,,,0,0,,,0,0,0,100,0,0,0,,MnPrv,,0,Jan,2008,WD,Normal,55000,2,2,,,,,4,1,1,1.0,1.0,1.0,1.0,1,1,16,,9,3,,,,4,1,,,,1,1.0,1592,796,100,0.0,0
1327,SC30,RH,70.0,4270,2,,4,Bnk,4,Inside,2,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,0.0,3.0,544,1.0,0,0,544,GasA,5,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,4,6,8,0,,,,,0,0,,,2,0,0,286,0,0,0,,,,0,May,2007,WD,Normal,79000,1,2,,,,,4,2,2,1.0,1.0,1.0,1.0,1,1,18,,9,4,,,,2,1,,,,2,1.0,1318,774,286,0.0,0
1328,SC20,RL,60.0,6600,2,,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,CBlock,3.0,3.0,0.0,5.0,641,1.0,0,175,816,GasA,5,Y,SBrkr,816,0,0,816,0,1,1,0,3,1,4,5,8,1,5.0,Attchd,1982.0,Unf,1,264,3.0,3.0,2,0,0,0,0,0,0,,MnPrv,,0,Oct,2008,WD,Normal,130500,2,3,,1.0,1.0,2.0,4,2,2,2.0,1.0,1.0,1.0,2,2,45,9.0,16,4,5.0,792.0,,6,4,,264.0,2.0,2,1.5,1632,816,0,0.0,0
1329,SC50,RM,60.0,10440,2,1.0,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,4,4,BrkTil,4.0,3.0,0.0,2.0,493,1.0,0,1017,1510,GasW,5,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,3,8,5,2,3.0,Detchd,1920.0,Unf,2,520,2.0,3.0,2,0,547,0,0,480,0,,MnPrv,Shed,1150,Jun,2008,WD,Normal,256000,2,3,,1.0,1.0,1.0,3,1,2,1.0,1.0,1.0,2.0,2,2,42,6.0,16,3,6.0,1040.0,,6,4,,520.0,2.0,1,2.0,4302,2792,1027,0.0,0
1330,SC60,RL,63.0,9084,2,,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,0.0,1.0,0,1.0,0,935,935,GasA,4,Y,SBrkr,955,677,0,1632,0,0,2,1,3,1,3,8,8,1,3.0,Attchd,1998.0,Fin,2,462,3.0,3.0,2,0,28,0,0,0,0,,,,0,Jun,2006,WD,Normal,176500,3,2,,1.0,1.0,1.0,4,1,2,1.0,1.0,1.0,2.0,1,1,35,9.0,9,3,3.0,1386.0,,6,1,,462.0,1.0,1,2.5,2567,1632,28,0.0,0
1331,SC20,RL,85.0,10000,2,,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4.0,4.0,2.0,1.0,0,1.0,0,1588,1588,GasA,5,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,4,7,8,1,4.0,Attchd,2006.0,RFn,3,825,3.0,3.0,2,144,45,0,0,0,0,,,,0,Dec,2007,WD,Normal,227000,3,2,,1.0,1.0,2.0,4,2,2,1.0,1.0,2.0,2.0,1,2,40,9.0,12,4,4.0,2475.0,,6,2,,825.0,2.0,2,2.0,3176,1588,45,1.0,0
1332,SC80,RL,55.0,10780,2,,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,2.0,5.0,483,1.0,0,428,911,GasA,4,Y,SBrkr,954,0,0,954,0,0,1,0,3,1,3,6,8,0,,Detchd,1976.0,Unf,2,576,3.0,3.0,2,0,0,0,0,0,0,,,,0,Jul,2006,WD,Normal,132500,2,2,,1.0,1.0,,4,1,2,2.0,1.0,1.0,1.0,1,1,25,9.0,9,3,,1728.0,,4,1,,576.0,,1,1.0,1865,954,0,0.0,0
1333,SC20,RL,67.0,8877,2,,4,Lvl,4,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,690,1.0,0,126,816,GasA,5,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,3,3,8,1,4.0,Detchd,1958.0,Unf,1,288,2.0,2.0,2,0,0,0,0,0,0,,,,0,May,2009,WD,Normal,100000,2,2,,1.0,1.0,2.0,4,1,2,2.0,1.0,1.0,1.0,1,1,24,4.0,9,3,4.0,576.0,,4,1,,288.0,2.0,1,2.0,1632,816,0,0.0,0
1334,SC50,RM,60.0,7200,2,,4,Lvl,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0,1.0,0,803,803,GasA,5,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,4,6,8,0,,Detchd,1951.0,Unf,1,297,3.0,3.0,2,0,65,190,0,0,0,,MnPrv,,0,Jul,2006,WD,Normal,125500,2,2,,1.0,1.0,,4,2,2,1.0,1.0,1.0,1.0,1,1,30,9.0,9,4,,891.0,,4,1,,297.0,,2,1.5,2163,1360,255,0.0,0
1335,SC160,RM,24.0,2368,2,,4,Lvl,4,Inside,3,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312.0,3,3,CBlock,3.0,3.0,0.0,2.0,765,1.0,0,0,765,GasA,3,Y,SBrkr,765,600,0,1365,0,0,1,1,3,1,3,7,7,0,,Attchd,1970.0,Unf,2,440,3.0,3.0,2,0,36,0,0,0,0,,,,0,May,2009,WD,Normal,125000,2,2,,1.0,1.0,,3,1,1,1.0,1.0,1.0,1.0,1,1,30,9.0,9,3,,1320.0,,4,1,,440.0,,1,1.5,2130,1365,36,0.0,0
1336,SC20,RL,80.0,9650,2,,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,4.0,3.0,0.0,5.0,686,1.0,0,664,1350,GasA,3,Y,SBrkr,1334,0,0,1334,0,1,2,0,2,1,3,6,8,1,3.0,Attchd,1977.0,RFn,2,630,3.0,3.0,2,0,16,0,0,0,0,,,,0,Apr,2009,WD,Normal,167900,2,2,,1.0,1.0,1.0,4,1,1,2.0,1.0,1.0,2.0,1,1,30,9.0,9,3,3.0,1890.0,,4,1,,630.0,1.0,1,2.5,2684,1334,16,1.0,0
1337,SC90,RL,87.0,9246,2,,3,Lvl,4,Inside,3,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,3,3,CBlock,3.0,3.0,0.0,1.0,0,1.0,0,1656,1656,GasA,3,Y,SBrkr,1656,0,0,1656,0,0,2,0,4,2,3,8,8,0,,Detchd,1973.0,Unf,2,506,3.0,3.0,2,0,211,0,0,0,0,,,,0,Nov,2008,WD,Normal,135000,2,2,,1.0,1.0,,4,1,1,1.0,1.0,1.0,1.0,1,1,25,9.0,9,6,,1518.0,,4,1,,506.0,,2,2.0,3312,1656,211,1.0,0
1338,SC30,RM,153.0,4118,2,1.0,3,Bnk,4,Corner,2,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0,1.0,0,693,693,Grav,2,N,FuseA,693,0,0,693,0,0,1,0,2,1,2,4,8,0,,,,,0,0,,,0,0,20,0,0,0,0,,,,0,Mar,2006,WD,Normal,52500,2,2,,,,,4,1,1,1.0,1.0,1.0,1.0,1,1,16,,9,2,,,,4,1,,,,1,1.0,1386,693,20,0.0,0
1339,SC60,RL,95.0,13450,2,,3,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,700,1.0,0,216,916,GasA,5,Y,SBrkr,920,941,0,1861,1,0,2,1,3,1,4,8,8,0,,BuiltIn,2002.0,RFn,2,492,3.0,3.0,2,146,91,0,0,0,0,,,,0,Jun,2006,WD,Normal,200000,3,2,,1.0,1.0,,4,2,2,2.0,1.0,1.0,2.0,1,2,35,9.0,12,4,,1476.0,,6,2,,492.0,,2,3.5,2777,1861,91,0.0,0
1340,SC20,RL,120.0,9560,2,,3,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,3.0,360,1.0,0,504,864,GasA,5,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,8,0,,Attchd,1972.0,RFn,1,288,3.0,3.0,2,0,0,0,0,0,0,,,,0,Jun,2006,WD,Normal,128500,2,3,,1.0,1.0,,4,1,2,1.0,1.0,1.0,1.0,2,1,35,9.0,12,3,,864.0,,6,2,,288.0,,1,1.0,1728,864,0,0.0,0
1341,SC20,RL,70.0,8294,2,,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0,1.0,0,858,858,GasA,3,Y,SBrkr,872,0,0,872,0,0,1,0,3,1,3,5,8,0,,Detchd,1974.0,Unf,4,480,3.0,3.0,2,0,0,0,0,0,0,,GdWo,,0,Jun,2007,WD,Normal,123000,2,2,,1.0,1.0,,4,1,1,1.0,1.0,1.0,1.0,1,1,20,9.0,9,3,,1440.0,,4,1,,480.0,,1,1.0,1730,872,0,0.0,0
1342,SC20,RL,66.0,13695,2,,4,Lvl,4,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,0.0,6.0,814,1.0,0,300,1114,GasA,5,Y,SBrkr,1114,0,0,1114,1,0,1,0,3,1,4,6,8,0,,Detchd,2004.0,Unf,2,576,3.0,3.0,2,0,78,0,0,0,0,,,,0,Jul,2008,WD,Normal,155000,2,2,,1.0,1.0,,4,2,2,2.0,1.0,1.0,2.0,1,1,30,9.0,9,4,,1728.0,,4,1,,576.0,,2,2.0,2228,1114,78,0.0,0
1343,SC60,RL,,9375,2,,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,4,3,PConc,4.0,3.0,0.0,1.0,0,1.0,0,1284,1284,GasA,5,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,4,7,8,1,4.0,Attchd,2002.0,RFn,2,647,3.0,3.0,2,192,87,0,0,0,0,,,,0,Aug,2007,WD,Normal,228500,3,2,,1.0,1.0,2.0,4,2,2,1.0,1.0,1.0,2.0,1,2,40,9.0,12,4,4.0,1941.0,,6,2,,647.0,2.0,2,2.5,3453,2169,87,1.0,0
1344,SC50,RL,57.0,7558,2,,4,Bnk,4,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,3,3,BrkTil,3.0,3.0,0.0,1.0,0,1.0,0,896,896,GasA,4,Y,SBrkr,1172,741,0,1913,0,0,1,1,3,1,3,9,8,1,3.0,Detchd,1929.0,Unf,2,342,2.0,2.0,2,0,0,0,0,0,0,,,,0,Mar,2009,WD,Normal,177000,2,2,,1.0,1.0,1.0,4,1,2,1.0,1.0,1.0,1.0,1,1,36,4.0,9,3,3.0,684.0,,4,1,,342.0,1.0,1,1.5,2809,1913,0,0.0,0
1345,SC60,RL,85.0,11103,2,,3,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,0,1.0,0,728,728,GasA,5,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,4,8,8,1,3.0,Attchd,2006.0,Fin,2,440,3.0,3.0,2,0,0,0,0,0,0,,,,0,Jul,2007,New,Partial,155835,3,2,,1.0,1.0,1.0,4,2,2,1.0,1.0,1.0,2.0,1,2,35,9.0,12,4,3.0,1320.0,,6,2,,440.0,1.0,2,2.5,2184,1456,0,0.0,1
1346,SC30,RM,50.0,6000,2,,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,0.0,5.0,250,1.0,0,710,960,GasA,4,Y,FuseA,960,0,0,960,0,0,1,0,2,1,2,5,8,0,,Detchd,1997.0,Unf,1,308,3.0,3.0,2,0,0,168,0,0,0,,,,0,Jul,2007,WD,Normal,108500,2,2,,1.0,1.0,,4,1,2,2.0,1.0,1.0,1.0,1,1,16,9.0,9,2,,924.0,,4,1,,308.0,,1,1.0,1920,960,168,0.0,0
1347,SC20,RL,,20781,2,,2,Lvl,4,CulDSac,3,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,297,3.0,68,1203,1568,GasA,3,Y,SBrkr,2156,0,0,2156,0,0,2,0,3,1,3,9,8,1,4.0,Attchd,1968.0,RFn,2,508,4.0,3.0,2,0,80,0,290,0,0,,,,0,Jun,2006,WD,Normal,262500,3,3,,1.0,2.0,2.0,4,1,1,2.0,1.0,1.0,1.0,1,1,49,12.0,9,3,4.0,2032.0,,9,1,,1016.0,2.0,1,2.0,3724,2156,370,0.0,0
1348,SC20,RL,93.0,15306,2,,3,HLS,4,Corner,3,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5.0,3.0,3.0,6.0,80,1.0,0,1652,1732,GasA,5,Y,SBrkr,1776,0,0,1776,1,0,2,0,3,1,4,7,8,1,4.0,Attchd,2006.0,Fin,3,712,3.0,3.0,2,0,0,0,0,0,0,,,,0,May,2007,New,Partial,283463,3,2,,1.0,1.0,2.0,4,2,2,2.0,1.0,1.0,2.0,1,2,40,9.0,12,4,4.0,2136.0,,6,2,,712.0,2.0,2,3.0,3508,1776,0,1.0,1
1349,SC20,RL,,16196,2,,1,Low,4,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,1443,1.0,0,39,1482,GasA,5,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,4,5,8,1,2.0,Attchd,1998.0,RFn,2,514,3.0,3.0,2,402,25,0,0,0,0,,,,0,Aug,2007,WD,Normal,215000,3,2,,1.0,1.0,1.0,4,2,2,2.0,1.0,1.0,2.0,1,2,35,9.0,12,4,2.0,1542.0,,6,2,,514.0,1.0,2,3.0,2976,1494,25,0.0,0
1350,SC70,RM,50.0,5250,2,2.0,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3.0,2.0,0.0,2.0,259,1.0,0,425,684,OthW,2,N,SBrkr,938,1215,205,2358,0,0,2,0,4,1,3,8,8,0,,,,,0,0,,,2,0,54,20,0,0,0,,,,0,Dec,2008,WD,Normal,122000,3,2,,,,,4,1,1,1.0,1.0,1.0,1.0,2,1,40,,12,3,,,,6,2,,,,1,2.0,3042,2153,74,0.0,0
1351,SC90,RL,91.0,11643,2,,4,Lvl,4,Inside,3,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,3,3,CBlock,3.0,3.0,0.0,2.0,500,1.0,0,748,1248,GasA,3,Y,SBrkr,1338,1296,0,2634,1,1,2,2,6,2,3,12,8,0,,Detchd,1969.0,Unf,4,968,3.0,3.0,2,0,0,0,0,0,0,,,,0,Aug,2009,WD,Normal,200000,2,2,,1.0,1.0,,4,1,1,1.0,1.0,1.0,1.0,1,1,25,9.0,9,6,,2904.0,,4,1,,968.0,,2,4.5,3882,2634,0,1.0,0
1352,SC60,RL,70.0,9247,2,,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,3,3,CBlock,3.0,3.0,0.0,3.0,319,1.0,0,539,858,GasA,5,Y,SBrkr,858,858,0,1716,0,0,1,1,4,1,3,8,8,1,4.0,Attchd,1962.0,Fin,2,490,3.0,3.0,2,0,84,0,0,120,0,,,,0,Mar,2008,WD,Normal,171000,2,2,,1.0,1.0,2.0,4,1,2,1.0,1.0,1.0,1.0,1,1,36,9.0,9,3,4.0,1470.0,,4,1,,490.0,2.0,1,1.5,2574,1716,204,1.0,0
1353,SC50,RM,50.0,6000,2,,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3.0,3.0,0.0,1.0,0,1.0,0,698,698,GasA,3,Y,SBrkr,786,390,0,1176,0,0,1,0,2,1,3,4,8,0,,Detchd,1999.0,Unf,2,624,3.0,3.0,0,210,0,0,0,0,0,,,,0,Jul,2009,WD,Normal,134900,2,3,,1.0,1.0,,4,1,1,1.0,1.0,1.0,1.0,1,2,54,9.0,12,3,,1872.0,,6,2,,624.0,,1,1.0,1874,1176,0,0.0,0
1354,SC50,RL,56.0,14720,2,,3,Lvl,4,CulDSac,3,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,4,3,PConc,4.0,3.0,2.0,6.0,816,1.0,0,1217,2033,GasA,5,Y,SBrkr,2053,1185,0,3238,1,0,2,1,4,1,4,9,8,1,5.0,Attchd,1996.0,Fin,3,666,3.0,3.0,2,283,86,0,0,0,0,,,,0,Mar,2010,WD,Normal,410000,3,2,,1.0,1.0,2.0,4,2,2,2.0,1.0,1.0,2.0,1,2,40,9.0,12,4,5.0,1998.0,,6,2,,666.0,2.0,2,3.5,5271,3238,86,1.0,0
1355,SC60,RL,,10316,2,,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,735,1.0,0,257,992,GasA,5,Y,SBrkr,992,873,0,1865,1,0,2,1,3,1,4,7,8,1,3.0,Attchd,2000.0,RFn,3,839,3.0,3.0,2,0,184,0,0,0,0,,,,0,Jun,2008,WD,Normal,235000,3,2,,1.0,1.0,1.0,4,2,2,2.0,1.0,1.0,2.0,1,2,35,9.0,12,4,3.0,2517.0,,6,2,,839.0,1.0,2,3.5,2857,1865,184,0.0,0
1356,SC80,RL,102.0,10192,2,,3,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3.0,3.0,0.0,1.0,0,1.0,0,570,570,GasA,4,Y,SBrkr,1222,698,0,1920,0,0,3,0,4,1,4,8,8,1,3.0,Attchd,1968.0,RFn,2,487,3.0,3.0,2,0,98,0,0,0,0,,GdPrv,,0,Sep,2006,WD,Normal,170000,3,2,,1.0,1.0,1.0,4,2,2,1.0,1.0,1.0,1.0,1,1,42,9.0,9,4,3.0,1461.0,,6,1,,487.0,1.0,2,3.0,2490,1920,98,1.0,0
1357,SC20,RL,,9477,2,,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,3,3,CBlock,3.0,3.0,0.0,3.0,340,1.0,0,524,864,GasA,3,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,3,5,8,0,,Attchd,1966.0,RFn,1,264,3.0,3.0,2,0,0,0,0,0,0,,GdWo,,0,Oct,2008,WD,Normal,110000,2,2,,1.0,1.0,,4,1,1,1.0,1.0,1.0,1.0,1,1,25,9.0,9,3,,792.0,,4,1,,264.0,,1,1.0,1756,892,0,1.0,0
1358,SC20,RL,,12537,2,,3,Lvl,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,6.0,734,1.0,0,344,1078,GasA,5,Y,SBrkr,1078,0,0,1078,1,0,1,1,3,1,3,6,8,1,2.0,Attchd,1971.0,Fin,2,500,3.0,3.0,2,0,0,0,0,0,0,,,,0,Apr,2010,WD,Normal,149900,2,2,,1.0,1.0,1.0,4,1,2,2.0,1.0,1.0,1.0,1,1,30,9.0,9,3,2.0,1500.0,,4,1,,500.0,1.0,1,2.5,2156,1078,0,0.0,0
1359,SC160,FV,,2117,2,,4,Lvl,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4.0,3.0,0.0,6.0,378,1.0,0,378,756,GasA,5,Y,SBrkr,769,804,0,1573,0,0,2,1,3,1,4,5,8,0,,Detchd,2000.0,Unf,2,440,3.0,3.0,2,0,32,0,0,0,0,,,,0,Jun,2010,WD,Normal,177500,2,2,,1.0,1.0,,4,2,2,2.0,1.0,1.0,2.0,1,2,30,9.0,12,4,,1320.0,,4,2,,440.0,,2,2.5,2329,1573,32,1.0,0
1360,SC20,RL,129.0,16737,2,,4,Lvl,4,FR3,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,4,3,PConc,5.0,3.0,2.0,6.0,1447,1.0,0,533,1980,GasA,5,Y,SBrkr,1980,0,0,1980,1,0,2,0,3,1,5,8,8,1,4.0,Attchd,2004.0,Fin,3,770,3.0,3.0,2,194,45,0,0,0,0,,,,0,Sep,2006,WD,Normal,315000,3,2,,1.0,1.0,2.0,4,2,2,2.0,1.0,1.0,2.0,1,2,45,9.0,12,5,4.0,2310.0,,6,2,,770.0,2.0,2,3.0,3960,1980,45,1.0,0
